id,title,rank,start_date,studio,mean,popularity,num_list_users,num_scoring_users,genres
34550,Warau Salesman New,8143,2017-04-03,Shin-Ei Animation,6.28,4978,18894,7659,
29363,Watashi no Ashinaga Ojisan Specials,8144,2001-05,Nippon Animation,6.28,14543,717,154,
57759,Xiaoke de Huatu Xie Hua Specials,8145,2022-04-23,Gravity Well,6.28,15387,573,160,
23341,Yoku Wakaru Mahouka!,8146,2014-02-22,Gravity Well,6.28,4222,27309,11838,
38078,Zoo: Hidamari no Shi,8147,2005-03-19,Kamikaze Douga,6.28,12957,1130,395,
15219,.hack//Versus: The Thanatos Report,8148,2012-06-28,Anima,6.28,7159,7510,2573,
3234,009-1: R&B,8149,2007-04-25,Anima,6.28,8096,5562,2269,
31319,12-sai. 2nd Season,8150,2015-07-03,SynergySP,6.28,8045,5649,2029,
41188,30-pun de Wakaru! Kore made no Love Live! Sunshine!!,8151,2018-11-18,Sunrise,6.28,10315,2665,712,
10693,Appleseed XIII Remix Movie 2: Yogen,8152,2011-10-24,Production I.G,6.28,8635,4698,1153,
44081,B-Project: Netsuretsu*Love Call,8153,2023-10-02,Asahi Production,6.28,8187,5422,688,
1701,Boku no Marie,8154,1996-03-06,Pierrot,6.28,8177,5436,2072,
159,Boukyaku no Senritsu,8155,2004-04-07,J.C.Staff,6.28,4977,18899,6090,
4383,Catman Series III,8156,2008-03-01,J.C.Staff,6.28,11542,1795,759,
39654,Cinderella Girls Gekijou: Kayou Cinderella Theater 4th Season,8157,2019-04-02,Gathering,6.28,10085,2852,1098,
33156,Code Geass: Hangyaku no Lelouch R2 Picture Drama - Last Moratorium,8158,2014-03-26,Gathering,6.28,6161,10820,2806,
7956,Cybot Robocchi,8159,1982-10-07,Knack Productions,6.28,14754,672,188,
41286,Da Wang Bu Gaoxing,8160,2020-01-01,Haoliners Animation League,6.28,9090,4013,878,
2575,Don Chuck Monogatari,8161,1975-04-05,Knack Productions,6.28,12518,1285,613,
7666,Dr. Slump Movie 01: Arale-chan Hello! Fushigi Shima,8162,1981-07-18,Toei Animation,6.28,10617,2424,978,
43565,Fire Emblem Heroes Book III Movie：Cohort of the Dead,8163,2019-07-21,Toei Animation,6.28,13505,965,410,
4855,Fuuma no Kojirou: Seiken Sensou-hen,8164,1990-09-21,animate Film,6.28,11343,1921,669,
8158,Gegege no Kitarou: Jigoku-hen,8165,1988-02-08,Toei Animation,6.28,12694,1214,284,
8153,Gegege no Kitarou: Youkai Daisensou,8166,1986-03-15,Toei Animation,6.28,13277,1028,278,
8450,Guskou Budori no Denki,8167,1994-07-16,Animaruya,6.28,11660,1721,289,
7596,Haiyoru! Nyaruani,8168,2010-03-17,DLE,6.28,3986,31200,12597,
34403,Hajimete no Gal,8169,2017-07-12,NAZ,6.28,403,542704,302325,
21121,Heart Cocktail Again,8170,2003-10-22,NAZ,6.28,14722,678,172,
21467,Ikkyuu-san to Yancha Hime,8171,1978-03-18,Toei Animation,6.28,16265,473,113,
37438,Ingress the Animation,8172,2018-10-18,Craftar Studios,6.28,4087,29395,9014,
48976,100-man no Inochi no Ue ni Ore wa Tatteiru Recap,8173,2021-07-02,Maho Film,6.27,10246,2724,924,
40876,Ai Zai Xiyuan Qian,8174,2019-07-13,Taikong Works,6.27,10623,2422,277,
7779,Andersen Monogatari (TV),8175,1971-01-03,Taikong Works,6.27,12895,1148,283,
2534,Angelique,8176,2004-03-17,Yumeta Company,6.27,7590,6497,2102,
6520,Anime TV de Hakken! Tamagotchi,8177,1997-07-07,Yumeta Company,6.27,14251,784,178,
41374,Anklet to Aoi Umi,8178,2018-09-27,Studio Himalaya,6.27,17195,395,144,
9166,Attack No.1: Namida no Sekai Senshuken,8179,1970-12-19,Studio Himalaya,6.27,13248,1035,309,
25457,Avengers Confidential: Black Widow to Punisher,8180,2014-03-11,Madhouse,6.27,7728,6215,2961,
48455,Beyblade Burst Dynamite Battle,8181,2021-04-02,OLM,6.27,8988,4168,1539,
38749,Blade Runner: Black Lotus,8182,2021-11-14,Sola Digital Arts,6.27,4387,25228,4846,
36542,Boku wa Robot-goshi no Kimi ni Koi wo Suru,8183,2017-10-21,A-1 Pictures,6.27,8419,5020,1130,
51307,Bokura no Yoake,8184,2022-10-21,Zero-G,6.27,7790,6084,278,
458,Buttobi!! CPU,8185,1997-04-25,OLM,6.27,6287,10290,3975,
31050,Cyborg 009 VS Devilman,8186,2015-11-11,Actas,6.27,5463,14603,7450,
1337,Dororon Enma-kun,8187,1973-10-04,Toei Animation,6.27,8936,4240,856,
6028,Dr. Slump Movie 04: Arale-chan Hoyoyo! Nanaba Shiro no Hihou,8188,1984-12-22,Toei Animation,6.27,11594,1763,570,
6518,Eiga de Toujou! Tamagotchi Dokidoki! Uchuu no Maigotchi!?,8189,2007-12-15,OLM,6.27,14008,845,327,
40459,Ensemble Stars! Picture Drama,8190,2019-09-26,Happy Elements,6.27,11829,1617,170,
26053,Futari wa Precure: Splash☆Star Maji★Doki♥ Theater,8191,2008-01-01,Happy Elements,6.27,10502,2517,791,
3015,Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,8192,1992-12-12,Magic Bus,6.27,5385,15168,6552,
9389,Ginga Hyouryuu Vifam: Kieta 12-nin,8193,1985-02-25,Sunrise,6.27,14115,819,261,
38830,"Hachi-nan tte, Sore wa Nai deshou!",8194,2020-04-02,SynergySP,6.27,1018,236828,129440,
16646,Hanamaru Youchien: Panda Neko Taisou,8195,2010-05-26,Gainax,6.27,9510,3476,1176,
1850,Haou Taikei Ryuu Knight: Adeu Legend II,8196,1995-12-18,Sunrise,6.27,13218,1045,299,
36544,Heibai Wushang 2nd Season,8197,2017-08-05,Wawayu Animation,6.27,9195,3859,781,
28915,Hidamari Sketch x ☆☆☆ Recap,8198,2012-09-26,Shaft,6.27,12111,1475,355,
33925,Hua Jianghu: Bu Liang Ren II,8199,2016-07-21,Rocen,6.27,12956,1130,278,
42794,Jing: Shuang Cheng - Feng Qi Pian,8200,2020-08-15,Rocen,6.27,12718,1205,335,
3969,Kagaku Kyuujo-tai TechnoVoyager,8201,1982-04-17,Toei Animation,6.27,12293,1382,352,
23711,Kakumei no Wakaki Sora,8202,NA,Toei Animation,6.27,14723,678,225,
51008,"Kawaru Machi, Kawareru Machi, Ishinomaki feat. Jun",8203,2022-02-11,Robot Communications,6.27,13986,852,339,
31566,Ketsuekigata-kun! 3,8204,2015-10-13,feel.,6.27,9268,3766,1688,
3723,Koala Boy Kokki,8205,1984-04-11,Topcraft,6.27,13381,1002,337,
35434,Konbini Kareshi,8206,2017-07-07,Pierrot,6.27,2085,98652,35281,
29255,Koukaku Kidoutai Arise [.jp],8207,2013-11-14,Production I.G,6.27,8344,5154,1465,
555,Koutetsu Tenshi Kurumi 2,8208,2001-04-12,OLM,6.27,5865,12194,5452,
7124,Madou King Granzort: Bouken-hen,8209,1992-03-27,OLM,6.27,15306,583,171,
22827,Magical★Taruruuto-kun Movie,8210,1991-03-09,Toei Animation,6.27,15122,611,136,
13239,Mass Effect: Paragon Lost,8211,2012-11-29,Production I.G,6.27,6594,9199,4838,
33737,Megaton-kyuu Musashi,8212,2021-10-01,OLM,6.27,5444,14754,2505,
31631,Monster Hunter Stories: Ride On,8213,2016-10-02,David Production,6.27,5332,15576,3659,
5925,Neko Hiki no Oruorane,8214,1992-11-26,J.C.Staff,6.27,10702,2366,952,
10219,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!! Special,8215,2011-07-13,Zexcs,6.27,5362,15366,7708,
5845,Pokemon: Pikachu no Natsumatsuri,8216,2004-08-01,OLM,6.27,7083,7704,3006,
5844,Pokemon: Pikachu no Obake Carnival,8217,2005-08-01,OLM,6.27,7278,7179,2756,
18413,Puchitto Gargantia,8218,2013-04-10,Studio PuYUKAI,6.27,6380,9952,4975,
44274,Puraore! Pride of Orange,8219,2021-10-06,C2C,6.27,4282,26615,8536,
18639,Rinne no Lagrange Season 2 Specials,8220,2012-09-21,Xebec,6.27,9538,3440,984,
13175,Shiranpuri (Special),8221,2012-03-20,Shirogumi,6.27,8537,4872,2450,
51863,Shishang Zui Qiang Nan Zhujiao,8222,2022-06-05,Ruo Hong Culture,6.27,13454,979,247,
6979,Shukufuku no Campanella,8223,2010-07-03,AIC,6.27,3947,31814,11775,
6437,Sora wo Kakeru Shoujo Picture Drama,8224,2009-04-24,Sunrise,6.27,10631,2414,825,
21967,Sore Ike! Anpanman: Yousei Rinrin no Himitsu,8225,2008-07-12,Sunrise,6.27,16178,483,138,
1903,Stratos 4: Logbook,8226,2006-08-26,Studio Fantasia,6.27,11539,1797,639,
3075,Tondera House no Daibouken,8227,1982-04-05,Tatsunoko Production,6.27,11753,1660,595,
12905,Tsuki ga Noboru made ni,8228,1991-11-08,OB Planning,6.27,12226,1413,490,
3975,Uchi no 3 Shimai,8229,2008-04-08,Toei Animation,6.27,14107,822,172,
10250,Ultra B,8230,1987-04-05,Shin-Ei Animation,6.27,11674,1709,1041,
53618,Wan Jie Zhizun,8231,2022-11-24,Ruo Hong Culture,6.27,14678,687,162,
1959,Wild 7,8232,1994-12-17,Pierrot Plus,6.27,10045,2901,761,
39643,Shoujo☆Conto All Starlight,8233,2019-07-05,Kinema Citrus,6.26,9619,3362,1116,
10774,Soccer Fever,8234,1994-04-04,Kinema Citrus,6.26,14173,805,179,
1662,Space Fantasia 2001 Nights,8235,1987-06-21,TMS Entertainment,6.26,9452,3539,1223,
5369,Street Fighter IV: Aratanaru Kizuna,8236,2009-02-12,Studio 4°C,6.26,6847,8396,4310,
42004,Super Secret,8237,2020-05-30,Studio Shelter,6.26,13074,1087,251,
2428,Tanpen Unico: Kuroi Kumo to Shiroi Hane,8238,1979-04-05,Tezuka Productions,6.26,11489,1824,804,
51,Tenshi Kinryouku,8239,2000-05-25,HAL Film Maker,6.26,3118,49525,27055,
18063,Tiger Mask Fuku Men League Sen,8240,1970-07-19,Toei Animation,6.26,13165,1061,281,
34197,"Trickster: Edogawa Ranpo ""Shounen Tanteidan"" yori OVA",8241,2016-12-22,TMS Entertainment,6.26,7321,7081,954,
1900,Twin Signal: Family Game,8242,1996-09-21,TMS Entertainment,6.26,11250,1992,803,
37940,Yatogame-chan Kansatsu Nikki,8243,2019-04-04,Creators in Pack,6.26,3946,31832,13576,
21595,Yu☆Gi☆Oh! Zexal Second: Iza! Saishuu Kessen e!! Special,8244,2013-12-05,Creators in Pack,6.26,9192,3861,1140,
16576,Yu☆Gi☆Oh! Zexal Second: Midokoro Tenkomori Special,8245,2012-12-08,Gallop,6.26,8241,5332,1637,
51241,20-pun de Oitsukeru: Shingeki no Kyojin,8246,2021-12-27,MAPPA,6.26,9551,3424,1237,
12967,Arcana Famiglia,8247,2012-07-01,J.C.Staff,6.26,1155,207932,98846,
29998,Asobi ni Iku yo!: Asobi ni Oide - Owari,8248,2011-06-15,AIC PLUS+,6.26,6036,11376,4524,
49614,Cats Run,8249,2012,Studio Nuck,6.26,19548,240,123,
45557,Chang Jian Feng Yun,8250,2021-01-22,Xuni Ying Ye,6.26,13353,1007,229,
9935,Chocolat no Mahou,8251,2011-03-03,SynergySP,6.26,6720,8738,2198,
8956,Denkou Chou Tokkyuu Hikarian,8252,2002-04-07,SynergySP,6.26,13989,851,248,
10666,Fireball Special,8253,2009-08-19,SynergySP,6.26,10255,2711,1497,
6557,Fortune Quest: Yonimo Shiawase na Boukensha-tachi,8254,1993-10-09,J.C.Staff,6.26,12142,1457,418,
1600,Galaxy Angel Rune,8255,2006-10-02,Satelight,6.26,8084,5580,1710,
57037,Ghost Tale,8256,2023-10-31,Marza Animation Planet,6.26,13470,975,515,
8538,Gokujou!! Mecha Mote Iinchou Second Collection,8257,2010-04-03,Shogakukan Music & Digital Entertainment,6.26,9876,3080,797,
9535,Gongitsune,8258,1985-03-16,Shogakukan Music & Digital Entertainment,6.26,12539,1277,325,
13215,Guskou Budori no Denki (2012),8259,2012-07-07,Tezuka Productions,6.26,7525,6631,2157,
54362,Hametsu no Oukoku,8260,2023-10-07,Yokohama Animation Lab,6.26,1378,169731,64161,
43762,Hula Fulla Dance,8261,2021-12-03,Bandai Namco Pictures,6.26,8685,4614,724,
34502,Inazma Delivery,8262,2016-12-09,Kanaban Graphics,6.26,12369,1349,467,
5287,Ippatsu Kanta-kun,8263,1977-09-18,Tatsunoko Production,6.26,13750,904,281,
43711,Juunenbun no Watashi e,8264,2020-10-25,Flat Studio,6.26,11942,1553,744,
23367,Kitaku-bu Katsudou Kiroku: Miniature Theater,8265,2013-10-23,Nomad,6.26,10563,2456,974,
8332,Kudan,8266,2008,Nomad,6.26,16815,424,213,
5235,Live On Cardliver Kakeru,8267,2008-10-05,TMS Entertainment,6.26,12414,1330,302,
10562,Machine Hayabusa,8269,1976-04-02,Toei Animation,6.26,12912,1144,278,
1280,Mamono Hunter Youko,8269,1990-12-01,Madhouse,6.26,5768,12698,4587,
38456,Megane no Mahou,8270,2018-09-24,Tatsunoko Production,6.26,15203,599,236,
9395,Miyanishi Tatsuya Gekijou: Omae Umasou da na,8271,2010-10-04,Ajia-do,6.26,11626,1743,638,
34661,Monster Strike: Zoku Saishuu-banashi - Pandora no Hako,8272,2016-12-31,Studio Hibari,6.26,9798,3168,860,
2233,Ocha-ken: Chokotto Monogatari,8273,2003-10-06,Studio Hibari,6.26,12352,1355,493,
3736,Parappa the Rapper,8275,2001-04-14,J.C.Staff,6.26,8728,4561,1389,
40143,Pokemon Masters: Trainers Great Gathering Special Animation,8275,2019-06-27,OLM,6.26,10340,2641,1102,
7550,Pokemon: Pikachu Tanken Club,8276,2007-08-01,OLM,6.26,7286,7160,2706,
30695,Pop in Q,8277,2016-12-23,Toei Animation,6.26,5927,11881,2169,
610,Popotan,8278,2003-07-18,Shaft,6.26,4427,24668,10004,
34455,Princess Connect!,8279,2015-03-19,Shaft,6.26,6685,8855,1411,
5223,Robotan (1986),8280,1986-01-06,Shaft,6.26,13679,922,393,
9078,Rokudenashi Blues 1993,8282,1993-07-24,Toei Animation,6.26,12068,1498,311,
9885,Shin Bikkuriman,8283,1989-04-09,Toei Animation,6.26,14790,667,176,
2609,Kakyuusei (TV),8284,1999-07-02,PP Project,6.25,7512,6654,1277,
50869,Kami wa Game ni Ueteiru.,8284,2024-04-01,LIDENFILMS,6.25,3209,46871,4578,
31091,Komori-san wa Kotowarenai!,8285,2015-10-04,Artland,6.25,2452,75739,31908,
54330,Koneko no Haitatsuin Uunyan,8286,2022-08-13,Avaco Creative Studios,6.25,19117,265,110,
40139,Konohakaseki no Natsu,8287,2014-01-16,Avaco Creative Studios,6.25,15691,533,232,
16636,Kotoura-san: Haruka no Heya,8288,2012-12-07,AIC Classic,6.25,4400,25062,9630,
7598,Loups=Garous,8289,2010-08-28,Production I.G,6.25,5077,17823,7604,
52011,Love Live! Nijigasaki Gakuen School Idol Doukoukai Recap,8290,2022-03-23,Sunrise,6.25,13791,895,249,
2133,Mari Iyagi,8291,2002-01-18,Sunrise,6.25,9187,3865,1223,
37928,Mu Wang Zhi Wang: Han Tie Dou,8292,2017-05-11,BUILD DREAM,6.25,14170,806,214,
39720,Mu Wang Zhi Wang: Xuan Guan Si,8293,2017-12-07,BUILD DREAM,6.25,14636,694,181,
16335,Muv-Luv Alternative: Total Eclipse Recap - Climax Chokuzen Special,8294,2012-11-19,Satelight,6.25,6808,8475,3840,
32572,Neko Neko Nihonshi,8295,2016-04-06,Joker Films,6.25,9669,3298,599,
42627,Peach Boy Riverside,8296,2021-07-01,Asahi Production,6.25,1312,181051,69688,
54718,Petit Cool Doji Danshi no Hitokoma,8297,2023-03-21,AQUA ARIS,6.25,9749,3217,225,
51168,Ple Ple Pleiades Special Edition,8298,2015-09-30,Studio PuYUKAI,6.25,11285,1958,752,
31911,Pokemon Fushigi no Dungeon: Magnagate to Mugendai Meikyuu,8299,2012-11-01,OLM,6.25,8858,4364,1731,
25365,Pokemon XY: Koukoku no Princess Diancie,8300,2014-07-17,OLM,6.25,7324,7067,3202,
9806,Qin Shi Mingyue: Bai Bu Fei Jian,8301,2007-02-14,Sparkly Key Animation Studio,6.25,9383,3622,640,
11859,Queen's Blade: Rebellion,8302,2012-04-03,Arms,6.25,3365,43246,13971,
8678,Sangokushi II: Amakakeru Otoko-tachi,8303,1986-08-22,Shin-Ei Animation,6.25,13963,857,260,
31540,Sekkou Boys,8304,2016-01-08,LIDENFILMS,6.25,3001,53371,22766,
7980,Shin Obake no Q-tarou,8305,1971-09-01,LIDENFILMS,6.25,15225,597,149,
1713,Submarine Super 99,8306,2003-05-08,Vega Entertainment,6.25,10819,2275,594,
2552,Tetsuko no Tabi,8307,2007-06-24,Group TAC,6.25,10210,2754,613,
11773,To Heart 2: Dungeon Travelers,8308,2012-02-22,Chaos Project,6.25,8563,4822,1519,
26149,Tobiuo no Boy wa Byouki desu,8309,1982,Chaos Project,6.25,17090,403,175,
33377,"Trickster: Edogawa Ranpo ""Shounen Tanteidan"" yori",8310,2016-10-04,TMS Entertainment,6.25,1861,115957,37112,
27387,Under the Dog,8311,2016-08-01,Kinema Citrus,6.25,3013,52969,22046,
35158,Warau Salesman Special Program,8312,1992-12-26,Shin-Ei Animation,6.25,13674,923,284,
2823,Barbapapa,8313,1974-10-13,Topcraft,6.25,10020,2923,1353,
42976,Biohazard: Infinite Darkness,8314,2021-07-08,TMS Entertainment,6.25,5233,16341,9566,
5539,Blassreiter: Navi,8315,2008-06-22,Gonzo,6.25,8879,4331,1305,
52132,Boogiepop and Others: Promotional Trailer,8316,2018-09-04,Gonzo,6.25,14908,646,259,
32023,Bubuki Buranki,8317,2016-01-09,SANZIGEN,6.25,2525,72589,28506,
14875,Eureka Seven AO: Jungfrau no Hanabana-tachi,8318,2012-09-20,Bones,6.25,6131,10933,4362,
4854,Fuuma no Kojirou: Yasha-hen,8319,1989-06-01,animate Film,6.25,10059,2882,898,
10262,Gag Manga Biyori: Jump Festa 2002 Special,8320,2002,animate Film,6.25,13146,1065,494,
20187,Genei wo Kakeru Taiyou: Fumikomenai Kokoro,8321,2013-11-16,AIC,6.25,7272,7189,3178,
12483,Gregory Horror Show: The Last Train,8322,2000-10-07,Milky Cartoon,6.25,11532,1803,816,
5131,Groizer X,8323,1976-07-01,Knack Productions,6.25,12866,1156,320,
2545,Huckleberry no Bouken,8324,1976-01-02,Group TAC,6.25,11093,2090,725,
34337,Ikemen Sengoku: Toki wo Kakeru ga Koi wa Hajimaranai,8325,2017-07-12,TMS Entertainment,6.25,6660,8929,3490,
5129,Jikuu Boukenki Zentrix,8326,2003-04-05,TMS Entertainment,6.25,12656,1229,437,
1346,AD Police,8327,1990-05-25,AIC,6.24,4983,18770,6867,
26189,Ai Tenshi Densetsu Wedding Peach Specials,8328,1995-11,KSS,6.24,11649,1730,506,
36032,Air Recap,8329,2005-04-01,Kyoto Animation,6.24,7259,7222,3010,
3844,Apache Yakyuugun,8330,1971-10-06,Toei Animation,6.24,13011,1112,209,
4099,Appaga Piryohae,8331,2005,Toei Animation,6.24,12680,1220,646,
10689,Appleseed XIII Remix Movie 1: Yuigon,8332,2011-06-13,Production I.G,6.24,8745,4542,1140,
14373,Arata naru Sekai: World's/Start/Load/End,8333,2012-10-20,Madhouse,6.24,4787,20695,8974,
51340,Arifureta Shokugyou de Sekai Saikyou 2nd Season Picture Drama,8334,2022-01-13,Madhouse,6.24,9919,3025,1079,
2827,Calimero,8335,1974-10-15,Toei Animation,6.24,8953,4214,2069,
10527,Duel Masters Cross,8336,2008-04-05,Shogakukan Music & Digital Entertainment,6.24,10698,2372,840,
57691,Fate/Grand Order: Fujimaru Ritsuka wa Wakaranai - Dai Bounen Otanoshimikai 2023,8337,2023-12-31,DLE,6.24,12395,1337,185,
2809,Fuusen Shoujo Temple-chan,8338,1977-10-01,Tatsunoko Production,6.24,14598,704,199,
5250,God Mazinger,8339,1984-04-05,TMS Entertainment,6.24,10175,2779,725,
9598,Haiyoru! Nyaruani: Remember My Love(craft-sensei),8340,2010-12-11,DLE,6.24,4104,29145,11808,
36197,Infini-T Force Movie: Gatchaman - Saraba Tomo yo,8341,2018-02-24,Tatsunoko Production,6.24,11109,2080,333,
28713,Isuca: Gokuraku,8342,2015-08-26,Arms,6.24,4576,22742,9808,
17785,Jungle wa Itsumo Hare nochi Guu: Eizou Tokuten - Maboroshi no Pilot Film,8343,2002-12-21,Shin-Ei Animation,6.24,13064,1091,360,
49431,Kanashiki Debu Neko-chan,8344,2021-12-06,Cyclone Graphics,6.24,9753,3208,199,
37311,Kemurikusa,8345,2011-05-01,Yaoyorozu,6.24,10800,2290,768,
31673,Larva 2nd Season,8346,2013-01-05,Yaoyorozu,6.24,11929,1560,879,
51764,Level 1 dakedo Unique Skill de Saikyou desu,8347,2023-07-08,Maho Film,6.24,1977,107097,51339,
10361,Macross F: Choujikuu Gekijou,8348,2011-02-03,Satelight,6.24,9508,3477,928,
2791,Makasete Iruka!,8349,2004-06-10,CoMix Wave Films,6.24,10898,2227,1064,
35215,Man Tou Riji,8350,2013-12-25,Haoliners Animation League,6.24,15692,533,153,
37179,Mao Yu Tao Hua Yuan,8351,2018-04-05,Light Chaser Animation Studios,6.24,13613,938,125,
51000,Mao Zhi Ming Specials,8352,2022-02-10,Light Chaser Animation Studios,6.24,15587,546,157,
887,Megami Kouhosei Special Curriculum,8353,2002-05-25,Xebec,6.24,8598,4760,2237,
19257,Megane-bu!,8354,2013-10-07,Studio Deen,6.24,4015,30527,10725,
3147,Megumi no Daigo: Kajiba no Baka Yarou,8355,1999-07-27,Sunrise,6.24,10375,2615,1044,
37737,Mu Wang Zhi Wang: Qi Lin Jue,8356,2016-07-21,BUILD DREAM,6.24,12634,1234,286,
16690,My Life,8357,2012-11-10,BUILD DREAM,6.24,8865,4356,2154,
35302,Neko Neko Nihonshi 2nd Season,8358,2017-04-05,Joker Films,6.24,13918,867,238,
19897,Ohayou! Spank (Movie),8359,1982-03-13,TMS Entertainment,6.24,15261,591,135,
51036,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... Voice Drama,8360,2020-04-05,SILVER LINK.,6.24,11584,1770,584,
10607,Rerere no Tensai Bakabon,8361,1999-10-19,Pierrot,6.24,14018,843,232,
39298,Shi Huang Zhi Shen,8362,2020-04-01,Haoliners Animation League,6.24,8481,4950,813,
44213,Si Hai Jing Qi 2nd Season,8363,2019-10-24,Chosen,6.24,15695,533,143,
2100,Silent Möbius 2,8364,1992-07-18,AIC,6.24,9403,3596,1262,
2099,Silent Möbius: The Motion Picture,8365,1991-08-17,AIC,6.24,8291,5245,1775,
21963,Sore Ike! Anpanman: Tsukiko to Shiratama - Tokimeki Dancing,8366,2004-07-17,AIC,6.24,16952,414,111,
3864,Souten no Ken Specials,8367,2007-05-24,APPP,6.24,10183,2776,1091,
4599,Tanoshii Willow Town,8368,1993-10-07,E&G Films,6.24,13106,1080,371,
2631,The☆Doraemons: Goal! Goal! Goal!!,8369,2002-03-09,Shin-Ei Animation,6.24,11687,1697,694,
2210,Tooi Sekai,8370,1999-02-01,Shin-Ei Animation,6.24,5167,16965,10374,
5278,Totsugeki! Pappara-tai,8371,1998-10-03,Magic Bus,6.24,13109,1079,151,
1458,Uchuu no Kishi Tekkaman,8372,1975-07-02,Tatsunoko Production,6.24,9600,3377,907,
42291,Xian Feng Jianyu Lu,8373,2020-07-11,Ruo Hong Culture,6.24,11950,1550,406,
50431,Xiling Jiyuan,8374,2023-04-07,Wawayu Animation,6.24,9984,2961,398,
12267,Takara-sagashi,8375,2011-06-04,Studio Ghibli,6.23,11002,2146,333,
21255,Takarajima Movie,8376,1987-05-09,Tokyo Movie Shinsha,6.23,13254,1034,278,
773,Tenamonya Voyagers,8377,1999-06-25,Pierrot,6.23,8312,5212,1635,
18061,Tiger Mask (Movie),8378,1970-03-17,Pierrot,6.23,13037,1099,285,
8449,Togainu no Chi,8379,2010-10-08,A-1 Pictures,6.23,2238,88622,36343,
25069,Tom Sawyer no Bouken Specials,8380,2001-02,Nippon Animation,6.23,14259,783,224,
8966,Tottoko Hamtarou OVA 4: Hamuchanzu no Mezase! Hamuhamu Kin Medal - Hashire! Hashire! Daisakusen,8381,2004-12-01,TMS Entertainment,6.23,11778,1644,530,
4615,Yama Nezumi Rocky Chuck,8382,1973-01-07,Nippon Animation,6.23,11739,1668,503,
9376,Yamato Takeru: After War,8383,1995-11-22,Nippon Animation,6.23,13781,897,254,
1677,Young Herlock wo Oe! Cosmo Warrior Zero Gaiden,8384,2002-06-21,Vega Entertainment,6.23,10392,2607,949,
50406,Yuan Long 3rd Season,8385,2022-11-24,CG Year,6.23,11724,1680,364,
9520,Zero Tester,8386,1973-10-01,Sunrise,6.23,13221,1045,231,
36425,Zhandou Wang Zhi Jufeng Zhan Hun 2,8387,2013-10,Alpha Animation,6.23,14662,690,306,
23579,12-sai.,8388,2014-04-03,SynergySP,6.23,5538,14124,6005,
6094,A Piece of Phantasmagoria,8389,1995,SynergySP,6.23,8288,5254,1503,
1295,A-Ko The Versus,8390,1990-07-21,Studio Fantasia,6.23,7917,5842,2492,
8181,Adachi-ga Hara,8391,1991-11-16,Tezuka Productions,6.23,11410,1874,790,
23583,Akage no Anne Specials,8392,2001-02-11,Nippon Animation,6.23,12486,1298,306,
2051,Akai Kiba: Blue Sonnet,8393,1989-07-16,Tatsunoko Production,6.23,9985,2960,1019,
6452,Akuu Daisakusen Srungle,8394,1983-01-21,Tatsunoko Production,6.23,11634,1736,316,
10330,Bakugan Battle Brawlers: Mechtanium Surge,8395,2018-09,TMS Entertainment,6.23,3260,45672,26687,
39282,Beyblade Burst Gachi,8396,2019-04-05,OLM,6.23,6310,10196,5041,
3132,Boukensha: The Man Was from Spain,8397,1992-11-28,Nippon Animation,6.23,12268,1393,465,
39226,Captain Tsubasa no Shouka Sakusen,8398,NA,Nippon Animation,6.23,14096,824,205,
4095,Chuumon no Ooi Ryouriten (1991),8399,1991,Nippon Animation,6.23,8139,5508,2488,
17277,Code Geass: Soubou no Oz Picture Drama,8400,2013-01-10,Sunrise,6.23,5438,14789,3453,
42317,Cosmos Trailer,8401,2019-06-06,A-1 Pictures,6.23,13050,1096,537,
54973,Dianqi Shaonu,8402,2023-04-11,Shengguang Knight Culture,6.23,13832,884,211,
36629,"Fudanshi Koukou Seikatsu: Sports no Aki, Bonnou no Aki",8403,2016-10-14,EMT Squared,6.23,8020,5690,1639,
41725,"Fukarai-chou, Tunnel Roji no Otoko",8404,2008,EMT Squared,6.23,14592,706,354,
20175,Gamba to Kawauso no Bouken,8405,1991-07-20,EMT Squared,6.23,15575,547,147,
24071,gdgd Fairies Movie: tte Iu Eiga wa Dou kana...?,8406,2014-09-27,EMT Squared,6.23,13098,1081,381,
3518,Ginga no Uo Ursa Minor Blue,8407,1993-05-21,EMT Squared,6.23,9484,3504,1456,
37897,Godzilla 3: Hoshi wo Kuu Mono,8408,2018-11-09,Polygon Pictures,6.23,3802,33929,20311,
51864,Jian Xian Zai Ci,8409,2022-05-21,Xing Yi Kai Chen,6.23,14294,776,198,
51735,Jiu Tian Xuan Di Jue 2nd Season,8410,2022-05-02,Ruo Hong Culture,6.23,12170,1437,394,
9525,Junod,8411,2010-05-11,Studio Hibari,6.23,13361,1005,246,
39066,Karakuri Circus: Makuai - Soshite Mata Kaimaku Bell,8412,2019-01-24,Studio VOLN,6.23,9623,3359,898,
32274,Ketsuekigata-kun! 4,8413,2016-01-12,feel.,6.23,9460,3536,1539,
18449,Kidou Senshi Gundam Senki: Avant Title,8414,2009-09-03,Sunrise,6.23,9778,3186,1113,
2302,Kidou Senshi SD Gundam Mk-I,8415,1988-03-12,Sunrise,6.23,8515,4907,2099,
